arm,agent_model,user_model,task_id,trial,tau2_seed,arrival_index,pair_index,position_in_pair,orientation,pass,block,success,reward,agent_tokens_completion,agent_tokens_prompt,n_agent_llm_calls,n_assistant_tool_calls,n_assistant_messages,n_user_messages,n_tool_messages,n_messages,duration,agent_generation_seconds,termination_reason,max_steps_hit,error,tokens_source,tokens_estimated_calls,served_models,simulation_id,start_time,end_time,source_file,config_hash
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,12,0,626729,14,7,2,0,2,1,False,0.0,306,34912,6,4,7,6,4,17,138.78041681611057,33.162622280794245,user_stop,False,,usage,0,qwen3-4b-instruct-2507,f60a625613414d74be0c51bc65e911db,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,13,0,626729,17,9,1,1,2,1,True,1.0,556,52779,9,2,10,9,2,21,64.96845665344924,44.14121869639203,user_stop,False,,usage,0,qwen3-4b-instruct-2507,ee824cd666f44e97a948bb6ff15a01ed,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,14,0,626729,49,25,1,1,2,1,False,0.0,603,65324,11,2,12,11,2,25,83.08035931852167,40.41953056144394,user_stop,False,,usage,0,qwen3-4b-instruct-2507,469f141510e143c5905298d1d91548ee,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,15,0,626729,1,1,1,0,1,1,True,1.0,662,74094,13,4,14,13,4,31,299.54849593839856,71.88838110439724,max_steps,True,,usage,0,qwen3-4b-instruct-2507,0cb54e59cf2946da87d6ffa10ec20f84,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,16,0,626729,3,2,1,1,2,1,False,0.0,253,33500,6,2,7,6,2,15,80.88950214944418,28.055114286758847,max_steps,True,,usage,0,qwen3-4b-instruct-2507,f7bcd961a3034090b70c8096a107da3c,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,17,0,626729,42,21,2,1,1,1,False,0.0,577,53812,10,3,11,10,3,24,66.97387442419374,47.1650123214295,user_stop,False,,usage,0,qwen3-4b-instruct-2507,68950ad55dee492fadb605a4a2522dbd,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,18,0,626729,46,23,2,1,1,1,True,1.0,714,79481,13,3,14,13,3,30,246.03155447502562,56.74143917089492,user_stop,False,,usage,0,qwen3-4b-instruct-2507,824c95e728bf4a84862f4a98d71edb49,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,19,0,626729,18,9,2,1,1,1,True,1.0,417,39336,7,1,8,7,1,16,286.7018061871174,37.972673322887246,user_stop,False,,usage,0,qwen3-4b-instruct-2507,d80cd3ec1af046eca7e616714a28a220,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,20,0,626729,4,2,2,1,1,1,False,0.0,475,55726,10,3,11,10,3,24,144.48112732959507,41.79175906091243,user_stop,False,,usage,0,qwen3-4b-instruct-2507,4b99d7ec902f40268c338273a19348dd,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,21,0,626729,30,15,2,0,2,1,True,1.0,645,75593,13,5,14,13,5,32,291.89319502241096,45.93817080091677,max_steps,True,,usage,0,qwen3-4b-instruct-2507,642e4228699743938d2cbef4f49cb358,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,22,0,626729,16,8,2,0,2,1,False,0.0,613,61606,11,1,12,11,1,24,44.68010070123152,51.011928155724014,max_steps,True,,usage,0,qwen3-4b-instruct-2507,39c87a025b4e41e6906e3e973099723a,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,23,0,626729,29,15,1,0,1,1,True,1.0,250,24279,4,2,5,4,2,11,136.8988362898469,23.068139525621444,user_stop,False,,usage,0,qwen3-4b-instruct-2507,82d7a94b86434854a1d4ff8cfb4c36bd,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,24,0,626729,13,7,1,0,1,1,False,0.0,497,60768,11,3,12,11,3,26,214.54839751837022,51.74798874116288,user_stop,False,,usage,0,qwen3-4b-instruct-2507,b204117a02a94bf691a7d78fc167fc6e,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,25,0,626729,28,14,2,0,2,1,True,1.0,617,71908,13,2,14,13,2,29,287.52146833688244,62.067466250199686,user_stop,False,,usage,0,qwen3-4b-instruct-2507,0d5d89c6c63c4d1bb0b42099091bfde8,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,26,0,626729,26,13,2,1,1,1,True,1.0,385,34399,6,2,7,6,2,15,131.9600111156985,30.554794162559133,user_stop,False,,usage,0,qwen3-4b-instruct-2507,e650d81c1cfd4b77ac2c43b631ade4a9,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,27,0,626729,38,19,2,0,2,1,False,0.0,457,56255,10,0,11,10,0,21,170.55493320746822,49.843657534344764,user_stop,False,,usage,0,qwen3-4b-instruct-2507,9418aebf658049618bbdc4dd3757b19a,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,28,0,626729,23,12,1,1,2,1,False,0.0,473,48580,9,4,10,9,4,23,269.56014649761886,45.692357856183804,user_stop,False,,usage,0,qwen3-4b-instruct-2507,4c1cd613ffbf44628fb45ace444d0c1c,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,29,0,626729,34,17,2,0,2,1,True,1.0,184,26609,4,3,5,4,3,12,248.88518495613096,22.853342772869716,user_stop,False,,usage,0,qwen3-4b-instruct-2507,02b34b9ec1064494babc6443d1ba6730,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,30,0,626729,10,5,2,0,2,1,False,0.0,276,28148,5,1,6,5,1,12,105.6652794544744,18.603363151252594,user_stop,False,,usage,0,qwen3-4b-instruct-2507,89ca4a80755d4e4a95f47b790450dfbb,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,31,0,626729,15,8,1,0,1,1,False,0.0,576,71764,13,4,14,13,4,31,156.03955569082368,56.696597178234015,user_stop,False,,usage,0,qwen3-4b-instruct-2507,2bdf72173bff487f83ad0f213032f257,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,32,0,626729,41,21,1,1,2,1,False,0.0,467,61340,11,5,12,11,5,28,227.17574475366226,42.308243486906306,user_stop,False,,usage,0,qwen3-4b-instruct-2507,0bb4197deb704f33933e110fb34abf2f,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,33,0,626729,45,23,1,1,2,1,False,0.0,326,39646,6,2,7,6,2,15,222.23120524996713,23.05830292466267,user_stop,False,,usage,0,qwen3-4b-instruct-2507,e1497abdedbb448b85296757b4f89484,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,34,0,626729,43,22,1,0,1,1,True,1.0,440,64590,11,1,12,11,1,24,139.57367482232172,56.659417460494026,user_stop,False,,usage,0,qwen3-4b-instruct-2507,162a8886b0b548909a75dcfbc2d61398,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,35,0,626729,37,19,1,0,1,1,False,0.0,284,39995,7,1,8,7,1,16,150.78478805051668,28.90083271731895,user_stop,False,,usage,0,qwen3-4b-instruct-2507,ef82e4de718a4cfba016ff36014b41e2,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,36,0,626729,22,11,2,0,2,1,False,0.0,517,58469,10,1,11,10,1,22,285.53624346759653,46.288858908671344,user_stop,False,,usage,0,qwen3-4b-instruct-2507,c0fcb22a65a048e4a9289eb777c9e171,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,37,0,626729,32,16,2,1,1,1,False,0.0,263,27108,5,3,6,5,3,14,209.87056332537674,24.75591290266634,user_stop,False,,usage,0,qwen3-4b-instruct-2507,7d9635ab451f4b1383499444da71d894,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,38,0,626729,9,5,1,0,1,1,False,0.0,209,21921,4,1,5,4,1,10,62.34496239144616,22.455783858477346,user_stop,False,,usage,0,qwen3-4b-instruct-2507,2a200a6eed4e42469e31b2b0723e0dc8,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,39,0,626729,12,6,2,0,2,1,False,0.0,364,46860,8,3,9,8,3,20,58.22626863954876,25.49391380781101,user_stop,False,,usage,0,qwen3-4b-instruct-2507,6ac8bce747224593b7ca8a5fb2f6a66d,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,40,0,626729,7,4,1,0,1,1,True,1.0,596,66697,11,2,12,11,2,25,141.7135106943139,45.84756814052667,user_stop,False,,usage,0,qwen3-4b-instruct-2507,7e82ebb99a2241a68b64c65d1fa0243a,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,41,0,626729,25,13,1,1,2,1,False,0.0,494,48059,8,3,9,8,3,20,91.64258550746347,45.371878053470525,user_stop,False,,usage,0,qwen3-4b-instruct-2507,11d62ee879b64bdf826637be68a64462,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,42,0,626729,31,16,1,1,2,1,False,0.0,692,74980,13,1,14,13,1,28,274.6865688384458,44.84478621793079,max_steps,True,,usage,0,qwen3-4b-instruct-2507,f029ea633e134aedbfda4281d95c50d0,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,43,0,626729,6,3,2,0,2,1,True,1.0,355,37664,7,3,8,7,3,18,147.2936176668692,33.932576679281084,user_stop,False,,usage,0,qwen3-4b-instruct-2507,7c8d753b708d42c4bd9e190d8fdf1361,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,44,0,626729,35,18,1,1,2,1,False,0.0,397,47504,8,0,9,8,0,17,92.44480770208855,25.13558395342696,max_steps,True,,usage,0,qwen3-4b-instruct-2507,15737c9caa3a42d4b6d7b4f1f27dc93a,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,45,0,626729,8,4,2,0,2,1,False,0.0,568,67409,12,0,13,12,0,25,275.92002017843026,55.528981954658896,user_stop,False,,usage,0,qwen3-4b-instruct-2507,aa6fd1a525d14a5b95fd83e0345bf2df,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,46,0,626729,11,6,1,0,1,1,False,0.0,470,57039,10,2,11,10,2,23,286.18864502175836,49.97723344979066,user_stop,False,,usage,0,qwen3-4b-instruct-2507,37c1fe288fa744c380f1821491fbc5ba,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,47,0,626729,36,18,2,1,1,1,False,0.0,416,44113,8,3,9,8,3,20,176.55928206537982,28.40340734635768,user_stop,False,,usage,0,qwen3-4b-instruct-2507,38bf0bbf4c4b494f9ae1671d4bbc037b,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,48,0,626729,33,17,1,0,1,1,False,0.0,235,29505,5,2,6,5,2,13,241.35132436781558,24.144406750133964,user_stop,False,,usage,0,qwen3-4b-instruct-2507,6cc86acacf824d9a9c72fe4699edc131,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,49,0,626729,39,20,1,1,2,1,True,1.0,173,21513,4,2,5,4,2,11,152.72229835535396,24.65849504527081,user_stop,False,,usage,0,qwen3-4b-instruct-2507,4db5141bab164d429f3d2155298608d6,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,1,1,373753,80,40,2,0,2,2,False,0.0,154,21581,4,0,5,4,0,9,200.60507575205077,26.231215416582238,user_stop,False,,usage,0,qwen3-4b-instruct-2507,42ecc55a679d4b0a9bbe072d961d6511,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,2,1,373753,91,46,1,0,1,2,False,0.0,394,46313,8,2,9,8,2,19,285.50417769014456,42.44921061934233,user_stop,False,,usage,0,qwen3-4b-instruct-2507,83eba380028c4fbaa6f47c9303688b74,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,3,1,373753,95,48,1,0,1,2,True,1.0,631,68053,12,4,13,12,4,29,215.31422753540394,51.23618864340937,user_stop,False,,usage,0,qwen3-4b-instruct-2507,a14b9263bb7a44b194b29adf305d8190,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,4,1,373753,94,47,2,0,2,2,False,0.0,524,65163,11,4,12,11,4,27,98.63255320735834,54.48405957599734,user_stop,False,,usage,0,qwen3-4b-instruct-2507,77503e9d0c8e433eb787c4a912ff42fa,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,5,1,373753,63,32,1,1,2,2,False,0.0,188,21249,4,2,5,4,2,11,262.76977497356853,16.00601446929211,user_stop,False,,usage,0,qwen3-4b-instruct-2507,ca2023c6efda4a7fb8ce7cb02fbcdf6a,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,6,1,373753,76,38,2,0,2,2,False,0.0,267,34910,6,3,7,6,3,16,182.00241563175996,34.97860044843696,user_stop,False,,usage,0,qwen3-4b-instruct-2507,a342c01e44a946a595a96105947f58f4,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,7,1,373753,61,31,1,1,2,2,False,0.0,581,61279,11,1,12,11,1,24,181.37384001240702,40.867951189386694,user_stop,False,,usage,0,qwen3-4b-instruct-2507,9223a83330bb45ed928a90fcff4aae19,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,8,1,373753,92,46,2,0,2,2,False,0.0,268,42341,7,3,8,7,3,18,164.91194831016324,25.467240525533047,max_steps,True,,usage,0,qwen3-4b-instruct-2507,a7533585c33847c5a5568d5864533c1b,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,9,1,373753,88,44,2,1,1,2,True,1.0,224,24066,4,1,5,4,1,10,201.1436144997068,24.937964965610835,user_stop,False,,usage,0,qwen3-4b-instruct-2507,7d76fa2beac94c59ac6132eab5e4e3ce,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,10,1,373753,81,41,1,0,1,2,False,0.0,409,51046,9,2,10,9,2,21,267.3089611561207,44.00878512885937,user_stop,False,,usage,0,qwen3-4b-instruct-2507,b8c486f44c67459ca209de73db14bb4c,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,11,1,373753,64,32,2,1,1,2,False,0.0,635,67680,12,4,13,12,4,29,159.97940445941032,63.10721976597849,user_stop,False,,usage,0,qwen3-4b-instruct-2507,cce7bee2da9e4d3189bb142a335a3a97,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,12,1,373753,98,49,2,0,2,2,False,0.0,182,21150,4,1,5,4,1,10,127.5446005418635,15.962239506827334,user_stop,False,,usage,0,qwen3-4b-instruct-2507,eb158c2ae07b483ca8fa6be2881251fd,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,13,1,373753,59,30,1,0,1,2,False,0.0,495,73708,12,3,13,12,3,28,61.22427819761721,68.0360425098936,max_steps,True,,usage,0,qwen3-4b-instruct-2507,9662b3cd8a71420b96fc7525e14eb8ea,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,14,1,373753,79,40,1,0,1,2,False,0.0,398,53579,9,2,10,9,2,21,74.63160342397639,45.0959978139134,user_stop,False,,usage,0,qwen3-4b-instruct-2507,87931b2d381749b198e8b6a57abf18d2,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,15,1,373753,56,28,2,1,1,2,True,1.0,669,66555,12,4,13,12,4,29,208.93922752624337,42.235941825760726,user_stop,False,,usage,0,qwen3-4b-instruct-2507,f8ebbdda920343cf95e690ec37913ea2,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,16,1,373753,54,27,2,1,1,2,False,0.0,553,61672,11,3,12,11,3,26,213.57798546899562,49.368749974532335,user_stop,False,,usage,0,qwen3-4b-instruct-2507,c2aea48456424b1aac720cbb8d4de6d2,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,17,1,373753,68,34,2,0,2,2,True,1.0,579,66415,12,4,13,12,4,29,156.5223252086388,60.56062823457692,user_stop,False,,usage,0,qwen3-4b-instruct-2507,511b4325cbaa4f99ba0bb361634a99a3,2026-09-18T16:56:39Z,2026-09-18T16:56:39Z,results/tau2_open/dryrun/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
