arm,agent_model,user_model,task_id,trial,tau2_seed,arrival_index,pair_index,position_in_pair,orientation,pass,block,success,reward,agent_tokens_completion,agent_tokens_prompt,n_agent_llm_calls,n_assistant_tool_calls,n_assistant_messages,n_user_messages,n_tool_messages,n_messages,duration,agent_generation_seconds,termination_reason,max_steps_hit,error,tokens_source,tokens_estimated_calls,served_models,simulation_id,start_time,end_time,source_file,config_hash
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,11,0,626729,27,14,1,0,1,1,False,0.0,1007,52901,9,4,10,6,4,20,44.46218033321202,33.678133874200284,user_stop,False,,usage,0,qwen3-4b-instruct-2507,7216e93a-d5bc-4645-9bea-7979ac11c661,2026-09-18T21:56:48.403159,2026-09-18T21:57:32.866379,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,12,0,626729,14,7,2,0,2,1,False,0.0,1953,160235,22,11,23,12,11,46,94.68669112492353,67.20730791799724,user_stop,False,,usage,0,qwen3-4b-instruct-2507,4250ff89-0f09-4653-9190-9053ec7932c6,2026-09-18T21:57:33.193326,2026-09-18T21:59:07.882291,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,13,0,626729,17,9,1,1,2,1,True,1.0,671,51031,9,4,10,6,4,20,32.58709695842117,21.53399941790849,user_stop,False,,usage,0,qwen3-4b-instruct-2507,55ac9ca8-c7fc-4477-abeb-ff81a41da09d,2026-09-18T21:59:08.142950,2026-09-18T21:59:40.730928,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,14,0,626729,49,25,1,1,2,1,False,0.0,2153,113447,15,6,16,10,6,32,102.93974441662431,80.50542287435383,user_stop,False,,usage,0,qwen3-4b-instruct-2507,2ed2d5f2-6975-4b9f-9fd1-60c9e6673f52,2026-09-18T21:59:40.988473,2026-09-18T22:01:23.930245,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,15,0,626729,1,1,1,0,1,1,False,0.0,1619,84331,11,5,12,7,5,24,75.48190675023943,63.465877373702824,user_stop,False,,usage,0,qwen3-4b-instruct-2507,5bc7d470-d6c0-46cc-bba5-be49bb135913,2026-09-18T22:01:24.185863,2026-09-18T22:02:39.669309,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,16,0,626729,3,2,1,1,2,1,False,0.0,1291,63855,9,5,10,5,5,20,67.0293671246618,56.82358841877431,user_stop,False,,usage,0,qwen3-4b-instruct-2507,407a818e-b368-46ec-86ad-a380e0e146c0,2026-09-18T22:02:39.927313,2026-09-18T22:03:46.958066,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,17,0,626729,42,21,2,1,1,1,False,0.0,926,40999,7,3,8,5,3,16,43.16841187514365,31.277766291983426,user_stop,False,,usage,0,qwen3-4b-instruct-2507,a90a60cb-19ef-429e-9c58-24d5732c7bac,2026-09-18T22:03:47.229984,2026-09-18T22:04:30.399399,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,18,0,626729,46,23,2,1,1,1,False,0.0,1158,77135,12,5,13,8,5,26,53.18314041662961,40.633482166565955,user_stop,False,,usage,0,qwen3-4b-instruct-2507,f73e2de2-1d3f-4ebc-8e2a-e08e5282cefe,2026-09-18T22:04:30.737363,2026-09-18T22:05:23.921831,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,19,0,626729,18,9,2,1,1,1,False,0.0,1128,82859,13,6,14,8,6,28,49.9357880000025,40.121532627381384,user_stop,False,,usage,0,qwen3-4b-instruct-2507,51e4587d-67cb-4e2c-ac11-8ae6a6e06f14,2026-09-18T22:05:24.253146,2026-09-18T22:06:14.190309,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,20,0,626729,4,2,2,1,1,1,False,0.0,1144,58712,10,3,11,8,3,22,44.23444304149598,36.65581100061536,user_stop,False,,usage,0,qwen3-4b-instruct-2507,002caae4-d5f0-43a9-afbf-548bcdd9a0d5,2026-09-18T22:06:14.460384,2026-09-18T22:06:58.695922,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,21,0,626729,30,15,2,0,2,1,False,0.0,1140,92270,12,6,13,7,6,26,57.006113833747804,47.61667783372104,user_stop,False,,usage,0,qwen3-4b-instruct-2507,68f067e2-ea3d-4e10-b1c4-190c71c8dc3a,2026-09-18T22:06:58.972565,2026-09-18T22:07:55.980058,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,22,0,626729,16,8,2,0,2,1,False,0.0,1106,76594,12,4,13,9,4,26,46.99064574949443,37.00029775034636,user_stop,False,,usage,0,qwen3-4b-instruct-2507,e8fef380-5a91-4b61-91e9-381210af5249,2026-09-18T22:07:56.271015,2026-09-18T22:08:43.262997,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,23,0,626729,29,15,1,0,1,1,False,0.0,3147,152115,19,9,20,11,9,40,133.75680562481284,110.95524449832737,user_stop,False,,usage,0,qwen3-4b-instruct-2507,5d361940-dcf8-478b-ab66-84ea9579d523,2026-09-18T22:08:43.540887,2026-09-18T22:10:57.300252,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,24,0,626729,13,7,1,0,1,1,False,0.0,1460,91246,14,6,15,9,6,30,78.43090775050223,53.688963919878006,user_stop,False,,usage,0,qwen3-4b-instruct-2507,ff7a4d1c-61bd-4ae5-9de6-35a2e99b33c6,2026-09-18T22:10:57.616084,2026-09-18T22:12:16.048762,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,25,0,626729,28,14,2,0,2,1,False,0.0,2464,91982,14,6,15,9,6,30,90.75527820829302,78.18919716775417,user_stop,False,,usage,0,qwen3-4b-instruct-2507,7d9473e6-df2a-4b89-a3d3-15c500132368,2026-09-18T22:12:16.395374,2026-09-18T22:13:47.152528,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,26,0,626729,26,13,2,1,1,1,False,0.0,493,50518,9,5,10,5,5,20,21.680754291824996,16.876669082790613,user_stop,False,,usage,0,qwen3-4b-instruct-2507,16393ee8-7a7a-401d-a9e9-ca2d590206bf,2026-09-18T22:13:47.428974,2026-09-18T22:14:09.110559,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,27,0,626729,38,19,2,0,2,1,False,0.0,8681,544169,50,1,51,49,1,101,492.1519488329068,323.17504411935806,max_steps,True,,usage,0,qwen3-4b-instruct-2507,fdc86915-e167-4cbf-8ee8-12f7a9d1ae64,2026-09-18T22:14:09.453092,2026-09-18T22:22:21.617241,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,28,0,626729,23,12,1,1,2,1,False,0.0,3511,431266,50,2,51,48,2,101,242.17891224939376,127.10089912172407,max_steps,True,,usage,0,qwen3-4b-instruct-2507,1f75cf36-8902-4172-bf7b-af4f4e05de25,2026-09-18T22:22:21.737831,2026-09-18T22:26:23.922769,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,29,0,626729,34,17,2,0,2,1,False,0.0,4726,467458,50,8,51,42,8,101,366.61475370824337,177.91078408248723,max_steps,True,,usage,0,qwen3-4b-instruct-2507,52b376f0-9440-4e3c-acff-052f63c2bbd4,2026-09-18T22:26:24.027399,2026-09-18T22:32:30.649237,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,30,0,626729,10,5,2,0,2,1,True,1.0,1610,61732,10,3,11,8,3,22,69.26225708425045,56.346968373283744,user_stop,False,,usage,0,qwen3-4b-instruct-2507,a5c49ebf-1a50-4af6-9383-8a15c0a77d96,2026-09-18T22:32:30.750862,2026-09-18T22:33:40.014601,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,31,0,626729,15,8,1,0,1,1,False,0.0,1343,108461,16,4,17,13,4,34,65.87650083284825,45.695663209073246,user_stop,False,,usage,0,qwen3-4b-instruct-2507,f79599e0-fe15-4f3e-8f89-115494350e93,2026-09-18T22:33:40.405093,2026-09-18T22:34:46.283290,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,32,0,626729,41,21,1,1,2,1,False,0.0,3509,435779,50,5,51,45,5,101,155.22053379099816,121.67284338083118,max_steps,True,,usage,0,qwen3-4b-instruct-2507,50bb056a-dea2-40a9-b405-6aa67bec635a,2026-09-18T22:34:46.579884,2026-09-18T22:37:21.805136,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,33,0,626729,45,23,1,1,2,1,False,0.0,9852,586427,50,7,51,43,7,101,482.0760526256636,378.5632889661938,max_steps,True,,usage,0,qwen3-4b-instruct-2507,c16d59a7-0082-4732-bec6-f0dcd1205577,2026-09-18T22:37:21.920473,2026-09-18T22:45:24.005048,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,34,0,626729,43,22,1,0,1,1,True,1.0,580,33299,6,3,7,4,3,14,28.110451333224773,20.37823479063809,user_stop,False,,usage,0,qwen3-4b-instruct-2507,429ba2c4-4a15-4f8e-a477-5be44bb7942d,2026-09-18T22:45:24.149546,2026-09-18T22:45:52.260693,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,35,0,626729,37,19,1,0,1,1,False,0.0,3305,390597,50,3,51,47,3,101,222.95037262514234,115.56591917108744,max_steps,True,,usage,0,qwen3-4b-instruct-2507,b1e312cf-c180-490b-bbd6-bf677e6e973c,2026-09-18T22:45:52.566597,2026-09-18T22:49:35.522445,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,36,0,626729,22,11,2,0,2,1,False,0.0,6113,494751,50,1,51,49,1,101,367.6783775826916,229.8057844620198,max_steps,True,,usage,0,qwen3-4b-instruct-2507,defbdb36-901f-4bba-a2f9-d4a4aa760c63,2026-09-18T22:49:35.641791,2026-09-18T22:55:43.321273,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,37,0,626729,32,16,2,1,1,1,False,0.0,777,82920,13,7,14,7,7,28,46.68996699992567,37.507149919867516,user_stop,False,,usage,0,qwen3-4b-instruct-2507,7c57af8c-26ef-467b-9741-9ffbe549ce6d,2026-09-18T22:55:43.447301,2026-09-18T22:56:30.138510,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,38,0,626729,9,5,1,0,1,1,False,0.0,497,59235,10,3,11,8,3,22,27.370447332970798,17.72240100055933,user_stop,False,,usage,0,qwen3-4b-instruct-2507,54f08b76-0f76-4be5-bf23-b9f1cb934ea2,2026-09-18T22:56:30.477759,2026-09-18T22:56:57.849139,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,39,0,626729,12,6,2,0,2,1,False,0.0,650,113300,16,8,17,9,8,34,42.02527124993503,28.22567750234157,user_stop,False,,usage,0,qwen3-4b-instruct-2507,52ae4a6f-1660-4ee9-a684-5cae8966b842,2026-09-18T22:56:58.178396,2026-09-18T22:57:40.204940,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,40,0,626729,7,4,1,0,1,1,True,1.0,250,26286,5,2,6,4,2,12,12.565034916624427,8.807198874652386,user_stop,False,,usage,0,qwen3-4b-instruct-2507,f909241a-5dba-43b3-b505-a561b4bea0bc,2026-09-18T22:57:40.551763,2026-09-18T22:57:53.117282,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,41,0,626729,25,13,1,1,2,1,False,0.0,3137,508204,50,9,51,41,9,101,223.59248795732856,128.34155188314617,max_steps,True,,usage,0,qwen3-4b-instruct-2507,e7ad6c66-cc55-449e-8649-01ac0e366c44,2026-09-18T22:57:53.474864,2026-09-18T23:01:37.072250,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,42,0,626729,31,16,1,1,2,1,False,0.0,978,104136,15,8,16,8,8,32,55.13509374950081,38.82426695805043,user_stop,False,,usage,0,qwen3-4b-instruct-2507,cbc1bec0-4340-4c0c-9647-dca1d6dbb6a4,2026-09-18T23:01:37.216184,2026-09-18T23:02:32.352729,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,43,0,626729,6,3,2,0,2,1,False,0.0,479,79586,13,7,14,7,7,28,27.864719375036657,19.42830020748079,user_stop,False,,usage,0,qwen3-4b-instruct-2507,45324ebb-4f7c-4b38-b8ba-1b121dcef6de,2026-09-18T23:02:32.683885,2026-09-18T23:03:00.549635,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,44,0,626729,35,18,1,1,2,1,False,0.0,3201,512992,50,9,51,41,9,101,172.9037282494828,119.79296983778477,max_steps,True,,usage,0,qwen3-4b-instruct-2507,9f1710ac-5890-43db-9d0e-099e0bc9bf17,2026-09-18T23:03:00.862116,2026-09-18T23:05:53.770663,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,45,0,626729,8,4,2,0,2,1,False,0.0,6103,478381,50,4,51,46,4,101,354.8799793338403,229.71762237418443,max_steps,True,,usage,0,qwen3-4b-instruct-2507,50057760-0390-4038-b17d-bc29a870456a,2026-09-18T23:05:53.904972,2026-09-18T23:11:48.791459,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,46,0,626729,11,6,1,0,1,1,True,1.0,913,48896,9,1,10,9,1,20,43.09020875021815,28.41073349956423,user_stop,False,,usage,0,qwen3-4b-instruct-2507,952c3a0f-7fa3-48e3-b8fa-04d8eaad014d,2026-09-18T23:11:48.943551,2026-09-18T23:12:32.034734,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,47,0,626729,36,18,2,1,1,1,False,0.0,1127,330608,50,2,51,48,2,101,73.62173029128462,39.985866790637374,max_steps,True,,usage,0,qwen3-4b-instruct-2507,61ccd03b-71a1-40e4-b62a-4ac0e1750ea6,2026-09-18T23:12:32.370978,2026-09-18T23:13:45.996435,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,48,0,626729,33,17,1,0,1,1,False,0.0,678,47004,8,3,9,6,3,18,30.828750083222985,23.136365125887096,user_stop,False,,usage,0,qwen3-4b-instruct-2507,8ca5cee6-cbf9-47ce-abc9-d833dbb0fbfd,2026-09-18T23:13:46.142063,2026-09-18T23:14:16.971580,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,49,0,626729,39,20,1,1,2,1,True,1.0,453,39149,7,3,8,5,3,16,22.7331806672737,15.669125584885478,user_stop,False,,usage,0,qwen3-4b-instruct-2507,0b4ed2fe-4329-4c10-a142-b85f0bafe010,2026-09-18T23:14:17.291060,2026-09-18T23:14:40.025007,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,1,1,373753,80,40,2,0,2,2,False,0.0,557,71028,11,7,12,5,7,24,31.077072250656784,23.152921127155423,user_stop,False,,usage,0,qwen3-4b-instruct-2507,37613150-53f9-4aea-b3bd-5c8b164a65d3,2026-09-18T23:14:40.348981,2026-09-18T23:15:11.426948,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,2,1,373753,91,46,1,0,1,2,True,1.0,2025,117559,16,6,17,11,6,34,86.61581237521023,72.20094266347587,user_stop,False,,usage,0,qwen3-4b-instruct-2507,1c885759-c71d-4635-a277-ab74bdf62179,2026-09-18T23:15:11.809134,2026-09-18T23:16:38.426690,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,3,1,373753,95,48,1,0,1,2,False,0.0,431,38379,7,2,8,6,2,16,28.276661374606192,14.482692666351795,user_stop,False,,usage,0,qwen3-4b-instruct-2507,5abc32b4-5062-4f52-a9c0-49d3b0cda338,2026-09-18T23:16:38.754479,2026-09-18T23:17:07.031883,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,4,1,373753,94,47,2,0,2,2,False,0.0,5456,481591,50,4,51,46,4,101,336.7041855826974,200.957943293266,max_steps,True,,usage,0,qwen3-4b-instruct-2507,fca8bb6f-1fb7-4b26-a258-cca30a3cbe84,2026-09-18T23:17:07.364444,2026-09-18T23:22:44.074962,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,5,1,373753,63,32,1,1,2,2,False,0.0,3600,445976,50,5,51,45,5,101,232.28236758336425,139.90956699755043,max_steps,True,,usage,0,qwen3-4b-instruct-2507,127a6916-038d-45da-a16d-cc2f8e4dfbab,2026-09-18T23:22:44.234973,2026-09-18T23:26:36.522718,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,6,1,373753,76,38,2,0,2,2,False,0.0,5920,461377,50,1,51,49,1,101,320.75398791767657,210.87344954255968,max_steps,True,,usage,0,qwen3-4b-instruct-2507,3a2164a9-6eff-41d4-b9d8-bd21384addda,2026-09-18T23:26:36.686174,2026-09-18T23:31:57.426740,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,7,1,373753,61,31,1,1,2,2,False,0.0,702,52996,9,5,10,5,5,20,39.396930458024144,31.866135707125068,user_stop,False,,usage,0,qwen3-4b-instruct-2507,983165a0-5fc4-465b-a039-7f69dee1529e,2026-09-18T23:31:57.600229,2026-09-18T23:32:36.997827,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,8,1,373753,92,46,2,0,2,2,False,0.0,1849,84774,13,4,14,10,4,28,72.23476037476212,60.252240418456495,user_stop,False,,usage,0,qwen3-4b-instruct-2507,5fb24a6f-28ce-49dc-b87c-85648f87f09b,2026-09-18T23:32:37.423017,2026-09-18T23:33:49.658839,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,9,1,373753,88,44,2,1,1,2,False,0.0,4399,472924,50,6,51,44,6,101,250.09810487553477,162.26665562670678,max_steps,True,,usage,0,qwen3-4b-instruct-2507,5e46e1de-cd59-45cd-852e-017c6f3e260a,2026-09-18T23:33:50.029881,2026-09-18T23:38:00.131880,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,10,1,373753,81,41,1,0,1,2,False,0.0,2196,476937,50,10,51,40,10,101,144.67196887545288,94.8560867542401,max_steps,True,,usage,0,qwen3-4b-instruct-2507,26ad4d8b-a321-463b-9eb0-8c94bc90808f,2026-09-18T23:38:00.312128,2026-09-18T23:40:24.987584,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,11,1,373753,64,32,2,1,1,2,False,0.0,2743,132309,18,7,19,12,7,38,119.98080308362842,98.70271525345743,user_stop,False,,usage,0,qwen3-4b-instruct-2507,c55409c8-a656-46b6-9acd-0f5fd8171080,2026-09-18T23:40:25.210707,2026-09-18T23:42:25.192912,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,12,1,373753,98,49,2,0,2,2,False,0.0,690,52905,9,4,10,6,4,20,36.378769082948565,27.337234252132475,user_stop,False,,usage,0,qwen3-4b-instruct-2507,6db20b29-643c-4027-9e45-e3c33aecdcc9,2026-09-18T23:42:25.552434,2026-09-18T23:43:01.931866,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,13,1,373753,59,30,1,0,1,2,True,1.0,832,51490,9,3,10,7,3,20,43.03358208294958,26.42505545541644,user_stop,False,,usage,0,qwen3-4b-instruct-2507,54e6b0a2-576c-4e3b-a6ea-d487040ff5ef,2026-09-18T23:43:02.294299,2026-09-18T23:43:45.328549,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,14,1,373753,79,40,1,0,1,2,False,0.0,2698,146190,18,8,19,11,8,38,136.8888200847432,100.92409596126527,user_stop,False,,usage,0,qwen3-4b-instruct-2507,b532f9e3-76ff-41d6-860a-44ede5e407d8,2026-09-18T23:43:45.686092,2026-09-18T23:46:02.576257,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
B,openai/qwen3-4b-instruct-2507,openai/qwen2.5-7b-instruct,15,1,373753,56,28,2,1,1,2,False,0.0,2646,531145,50,5,51,45,5,101,162.24298554193228,108.7469619140029,max_steps,True,,usage,0,qwen3-4b-instruct-2507,bee446c4-93f6-4818-a3c1-d27cfa759c0b,2026-09-18T23:46:02.932235,2026-09-18T23:48:45.178930,results/tau2_open/raw/tau2_open_armB.json,347b7bbdd8b24ef73f8e7f4047625a7d5cd7ec56d7a9e054c6efbdc605122c58
